start	end	text
424480	430940	these are problems that are not our problems. We've been disconnected. It's interesting
430940	435200	to me, we're looking at some very interesting developments in our work. My state of Alabama,
435200	439560	like a number of states, actually permanently disenfranchises you if you have a criminal
439560	445140	conviction. Right now in Alabama, 34 percent of the black male population has permanently
445140	449860	lost the right to vote. We're actually projecting in another 10 years the level of disenfranchisement
449860	454220	will be as high as it's been since prior to the passage of the Voting Rights Act and
454220	461220	there is this stunning silence. I represent children. A lot of my clients are very young.
461900	466260	The United States is the only country in the world where we sentence 13-year-old children
466260	471620	to die in prison. We have life imprisonment without parole for kids in this country. We're
471620	476300	actually doing some litigation. The only country in the world. I represent people on
476300	480660	death row. It's interesting, this question of the death penalty. In many ways, we've
480660	485300	been taught to think that the real question is, do people deserve to die for the crimes
485300	489560	they've committed? And that's a very sensible question. But there's another way of thinking
489560	494340	about where we are in our identity. The other way of thinking about it is not do people
494340	500140	deserve to die for the crimes they commit, but do we deserve to kill? I mean, it's fascinating.
500140	504900	Death penalty in America is defined by error. For every nine people who have been executed,
504900	509460	we've actually identified one innocent person who's been exonerated and released from death
509460	516460	row. A kind of astonishing error rate. One out of nine people. Innocent. I mean, it's
516540	521800	fascinating in aviation, we would never let people fly on airplanes if for every nine
521800	527060	planes that took off, one would crash. But somehow we can insulate ourselves from this
527060	534060	problem. It's not our problem. It's not our burden. It's not our struggle. Well, I talk
534220	539020	a lot about these issues. I talk about race and this question of whether we deserve to
539020	542660	kill. And it's interesting, when I teach my students about African American history, I
542660	547940	tell them about slavery. I tell them about terrorism, the era that began at the end of
547940	551500	Reconstruction that went on to World War II. We don't really know very much about it, but
551500	557560	for African Americans in this country, that was an error defined by terror. In many communities,
557560	560500	people had to worry about being lynched. They had to worry about being bombed. It was the
560500	564580	threat of terror that shaped their lives. And these older people come up to me now and
564580	568940	they say, Mr. Stevenson, you give talks, you make speeches. You tell people to stop saying
568940	574260	we're dealing with terrorism for the first time in our nation's history after 9-11. They
574260	579180	tell me to say, no, tell them that we grew up with that. And that era of terrorism, of
579180	585820	course, was followed by segregation and decades of racial subordination and apartheid. And
585820	591340	yet we have in this country this dynamic where we really don't like to talk about our problems.
591340	596820	We don't like to talk about our history. And because of that, we really haven't understood
596820	601380	what it's meant to do the things we've done historically. We're constantly running into
601380	605740	each other. We're constantly creating tensions and conflicts. We have a hard time talking
605740	611380	about race. And I believe it's because we are unwilling to commit ourselves to a process
611380	616480	of truth and reconciliation. In South Africa, people understood that we couldn't overcome
616480	620940	apartheid without a commitment to truth and reconciliation. In Rwanda, even after the
620940	624740	genocide, there was this commitment. But in this country we haven't done that. I was giving
624740	628740	this lecture in Germany, some lectures in Germany about the death penalty. It was fascinating
628740	633060	because one of the scholars stood up after the presentation and said, well, you know,
633060	637220	it's deeply troubling to hear what you're talking about. I said, well, we don't have
637220	642580	the death penalty in Germany. And of course, we can never have the death penalty in Germany.
642580	649480	And the room got very quiet and this woman said, there's no way with our history we can
649480	657180	ever engage in the systematic killing of human beings. It would be unconscionable for us
657180	664500	to in an intentional, deliberate way set about executing people. And I thought about that.
664500	669400	What would it feel like to be living in a world where the nation state of Germany was
669400	673180	executing people, especially if they were disproportionately Jewish? I couldn't bear
673180	681420	it. It would be unconscionable. And yet in this country, in the states of the old south,
681420	685540	we execute people where you're 11 times more likely to get the death penalty if the victim
685540	689140	is white than if the victim is black, 22 times more likely to get it if the defendant
689140	693340	is black and the victim is white. In the very states where there are buried in the ground
693340	699940	the bodies of people who were lynched. And yet there is this disconnect. Well, I believe
699940	707460	that our identity is at risk. That when we actually don't care about these difficult
707460	716100	things, the positive and wonderful things are nonetheless implicated. We love innovation.
716100	725140	We love technology. We love creativity. We love entertainment. But ultimately those realities
725140	734280	are shadowed by suffering, abuse, degradation, marginalization. And for me, it becomes necessary
734280	740880	to integrate the two. Because ultimately we are talking about a need to be more hopeful,
740880	746360	more committed, more dedicated to the basic challenges of living in a complex world. And
746360	752380	for that means, for me that means spending time thinking and talking about the poor,
752380	757920	the disadvantaged, those who will never get to TED. But thinking about them in a way that
757920	763160	is integrated in our own lives. You know, ultimately we all have to believe things we
763160	769320	haven't seen. We do. As rational as we are, as committed to intellect as we are, innovation,
769320	775340	creativity, development comes not from the ideas in our mind alone. They come from the
775340	781240	ideas in our mind that are also fueled by some conviction in our heart. And it's that
781240	788400	mind-heart connection that I believe compels us to not just be attentive to all the bright
788400	794240	and dazzling things, but also the dark and difficult things. Václav Havel, the great
794240	798640	Czech leader, talked about this. He said, when we were in Eastern Europe and dealing
798640	803720	with oppression, we wanted all kinds of things, but mostly what we needed was hope, an orientation
803720	809240	of the spirit, a willingness to sometimes be in hopeless places and be a witness. Well,
809240	816520	that orientation of the spirit is very much at the core of what I believe even TED communities
816640	823240	have to be engaged in. There is no disconnect around technology and design that will allow
823240	830000	us to be fully human until we pay attention to suffering, to poverty, to exclusion, to
830000	835840	unfairness, to injustice. Now, I will warn you that this kind of identity is a much more
835840	841840	challenging identity than ones that don't pay attention to this. It will get to you.
841840	846280	I had the great privilege when I was a young lawyer meeting Rosa Parks, and Ms. Parks used
846320	849520	to come back to Montgomery every now and then, and she would get together with two of her
849520	854840	dearest friends, these older women, Johnny Carr, who was the organizer of the Montgomery
854840	860000	Bus Boycott, an amazing African American woman, and Virginia Durr, a white woman, whose husband
860000	864640	Clifford Durr represented Dr. King. And these women would get together and just talk. And
864640	868380	every now and then Ms. Carr would call me, and she'd say, Brian, Ms. Parks is coming
868380	871800	to town, and we're going to get together and talk. Do you want to come over and listen?
871800	875520	And I'd say, yes, ma'am, I do. And she said, well, what are you going to do when you get
875520	879440	here? I said, I'm going to listen. And I'd go over there, and I would. I would just listen.
879440	883960	It would be so energizing and so empowering. And one time I was over there listening to
883960	887600	these women talk, and after a couple of hours, Ms. Parks turned to me, and she said, now,
887600	892320	Brian, tell me what the Equal Justice Initiative is. Tell me what you're trying to do. I began
892320	897080	giving her my wrap. I said, well, we're trying to challenge injustice. We're trying to help
897080	901000	people who have been wrongly convicted. We're trying to confront bias and discrimination
901000	904560	in the administration of criminal justice. We're trying to end a life without parole
904600	907360	sentences for children. We're trying to do something about the death penalty. We're trying
907360	911160	to reduce the prison population. We're trying to end mass incarceration. I gave her my whole
911160	916440	wrap, and when I finished, she looked at me, and she said, mm, mm, mm. She said, that's
916440	922680	going to make you tired, tired, tired. And that's when Ms. Carr leaned forward. She put
922680	929440	her finger on my face, and she said, that's why you've got to be brave, brave, brave.
929440	935400	And I actually believe that the TED community needs to be more courageous. We need to find
935400	942460	ways to embrace these challenges, these problems, the suffering, because ultimately, our humanity
942460	947240	depends on everyone's humanity. I've learned very simple things doing the work that I do.
947240	952600	It's just taught me very simple things. I've come to understand and to believe that each
952600	958200	of us is more than the worst thing we've ever done. I believe that for every person on the
958200	963560	planet, I think if somebody tells a lie, they're not just a liar. I think if somebody takes
963560	967040	something that doesn't belong to them, they're not just a thief. I think even if you kill
967040	972160	someone, you're not just a killer. And because of that, there's this basic human dignity
972160	979160	that must be respected by law. I also believe that in many parts of this country, and certainly
979160	985760	in many parts of this globe, that the opposite of poverty is not wealth. I don't believe
985760	993320	it. I actually think in too many places, the opposite of poverty is justice. And finally,
993320	1000080	I believe that despite the fact that it is so dramatic and so beautiful and so inspiring
1000080	1006600	and so stimulating, we will ultimately not be judged by our technology. We won't be judged
1006600	1012540	by our design. We won't be judged by our intellect and reason. Ultimately, you judge the character
1012540	1016980	of a society, not by how they treat the rich and the powerful and the privileged, but by
1016980	1023220	how they treat the poor, the condemned, the incarcerated, because it's in that nexus that
1023220	1030580	we actually begin to understand truly profound things about who we are. I sometimes get out
1030580	1036560	of balance. I'll end with this story. I sometimes push too hard. I do get tired, as we all do.
1036560	1041620	Sometimes those ideas get ahead of our thinking in ways that are important. And I've been
1041620	1046300	representing these kids who have been sentenced to these very harsh sentences. And I go to
1046300	1050020	the jail, and I see my client who's 13 and 14, and he's been certified to stand trial
1050020	1054180	as an adult. And I start thinking, well, how did that happen? How can a judge turn you
1054180	1058900	into something that you're not? And the judge has certified him as an adult, but I see this
1058900	1062660	kid, and I was up too late one night, and I started thinking, well, gosh, if the judge
1062660	1067180	can turn you into something that you're not, the judge must have magic power. I said, yeah,
1067180	1071100	Brian, the judge has some magic power. You should ask for some of that. And because I
1071100	1074860	was up too late and wasn't thinking real straight, I started working on a motion. And
1074860	1079020	I had a client who was 14 years old, a young, poor, black kid, and started working on this
1079020	1084100	motion, and the head of the motion was a motion to try my poor 14-year-old black male client
1084100	1094580	like a privileged white 75-year-old corporate executive. And I put in my motion that there
1094580	1098400	was prosecutorial misconduct and police misconduct and judicial misconduct. There was a crazy
1098400	1102280	line in there about how there's no conduct in this county, it's all misconduct. And the
1102280	1106180	next morning, I woke up, and I thought, now, did I dream that crazy motion, or did I actually
1106180	1114440	write it? And to my horror, not only had I written it, but I had sent it to court. A
1114440	1121400	couple months went by, and I just had forgotten all about it. And I finally decided, oh, gosh,
1121400	1124640	I've got to go to the court and do this crazy case. And I got in my car, and I was feeling
1124640	1129160	really overwhelmed, overwhelmed. And I got in my car, and I went to this courthouse,
1129160	1133080	and I was sitting, oh, this is going to be so difficult, so painful. And I finally got
1133080	1136160	out of the car, and I started walking up to the courthouse. And as I was walking up the
1136160	1140320	steps of this courthouse, there was an older black man who was the janitor in this courthouse.
1140320	1144640	And when this man saw me, he came over to me, and he said, who are you? I said, I'm
1144640	1149080	a lawyer. He said, you're a lawyer? I said, yes, sir. And this man came over to me, and
1149080	1155720	he hugged me. And he whispered in my ear, he said, I'm so proud of you. And I have to
1155720	1162800	tell you, it was energizing. It connected deeply with something in me about identity,
1162800	1168400	about the capacity of every person to contribute to community, to perspective that is hopeful.
1168400	1171960	Well, I went into the courtroom. As soon as I walked inside, the judge saw me coming in.
1171960	1175960	He said, Mr. Stevenson, did you write this crazy motion? I said, yes, sir, I did. And
1175960	1179640	we started arguing. People started coming in because they were just outraged. I'd written
1179640	1184280	these crazy things. And police officers were coming in, and assistant prosecutors and clerk
1184280	1187600	workers. And before I knew it, the courtroom was filled with people angry that we were
1187600	1193400	talking about race, that we were talking about poverty, that we were talking about inequality.
1193400	1196560	And out of the corner of my eye, I could see this janitor pacing back and forth. And he
1196560	1199140	kept looking through the window, and he could hear all of this hollering. He kept pacing
1199140	1203400	back and forth. And finally, this older black man with this very worried look on his face
1203400	1208560	came into the courtroom and sat down behind me, almost at counsel table. About 10 minutes
1208560	1211360	later, the judge said we would take a break. And during the break, there was a deputy sheriff
1211360	1216080	who was offended that the janitor had come into court. And this deputy jumped up, and
1216080	1220080	he ran over to this older black man. He said, Jimmy, what are you doing in this courtroom?
1220080	1225120	This older black man stood up, and he looked at that deputy, and he looked at me. And he
1225120	1231200	said, I came into this courtroom to tell this young man, keep your eyes on the prize. Hold
1231200	1237360	on. I've come to TED because I believe that many of you understand that the moral arc
1237360	1242640	of the universe is long, but it bends toward justice, that we cannot be full, evolved human
1242640	1247520	beings until we care about human rights and basic dignity, that all of our survival is
1247520	1253200	tied to the survival of everyone, that our visions of technology and design and entertainment
1253200	1259680	and creativity have to be married with visions of humanity, compassion, and justice. And
1259680	1264080	more than anything, for those of you who share that, I've simply come to tell you
1264080	1268080	that to keep your eyes on the prize, hold on. Thank you very much.
1268080	1296000	So you heard and saw an obvious desire by this audience, this community, to help you
1296000	1301840	on your way and to do something on this issue. Other than writing a check, what could we
1301840	1306180	do? Well, there are opportunities all around us. If you live in the state of California,
1306180	1310080	for example, there is a referendum coming up this spring where actually there's going
1310080	1314040	to be an effort to redirect some of the money we spend on the politics of punishment. For
1314040	1319320	example, here in California, we're going to spend $1 billion on the death penalty in the
1319320	1326840	next five years. $1 billion. And yet, 46% of all homicide cases don't result in arrests.
1326840	1331340	56% of all rape cases don't result. So there's an opportunity to change that. And this referendum
1331340	1337400	would propose having those dollars go to law enforcement and safety. And I think that opportunity
1337400	1341320	exists all around us. Now, there's been this huge decline in crime
1341320	1346220	in America over the last three decades. And part of the narrative of that is sometimes
1346220	1351100	that it's about increased incarceration rates. What would you say to someone who believed
1351100	1355260	that? Well, actually, the violent crime rate has remained relatively stable. The great
1355260	1359680	increase in mass incarceration in this country wasn't really in violent crime categories.
1359680	1363940	It was this misguided war on drugs. That's where the dramatic increases have come in
1363940	1370140	our prison population. And we got carried away with the rhetoric of punishment. And
1370140	1374980	so we have three strikes laws that put people in prison forever for stealing a bicycle,
1374980	1378980	for low-level property crimes, rather than making them give those resources back to the
1378980	1383100	people who they victimized. I believe we need to do more to help people who are victimized
1383100	1388220	by crime, not do less. And I think our current punishment philosophy does nothing for no
1388220	1392060	one. And I think that's the orientation that we have to change.
1392060	1398080	Brian, you've struck a massive chord here. You're an inspiring person. Thank you so much
1398080	1399080	for coming today. Thank you very much.
1399080	1399580	Thank you very much for coming today. Thank you.
